Version	Set	Item 1	Item 2	Item 3	Item 4	Item 5	Item 6
482	14	1	21	15	10	3	19
482	15	4	18	14	13	5	16
483	1	20	26	19	15	3	24
483	2	19	27	9	6	1	25
483	3	24	30	14	5	2	28
483	4	18	30	13	12	6	20
483	5	16	23	14	11	1	20
483	6	23	29	22	3	2	27
483	7	17	27	13	10	5	26
483	8	25	30	21	11	8	29
483	9	10	21	6	4	2	16
483	10	18	29	17	4	1	24
483	11	15	22	11	10	7	18
483	12	13	21	9	7	3	14
483	13	12	23	8	7	5	19
483	14	16	28	15	9	8	17
483	15	25	28	22	12	4	26
484	1	29	14	18	15	6	25
484	2	30	17	23	19	14	24
484	3	24	7	20	13	6	22
484	4	26	7	12	8	1	17
484	5	22	4	11	9	1	15
484	6	29	4	21	8	3	24
484	7	27	6	17	11	2	21
484	8	29	11	19	12	10	28
484	9	28	7	16	14	5	21
484	10	27	12	23	20	9	25
484	11	23	2	5	3	1	18
484	12	19	9	16	13	8	18
484	13	26	10	16	15	2	20
484	14	30	5	13	10	4	27
484	15	30	22	26	25	3	28
485	1	20	6	26	28	7	19
485	2	24	9	25	29	14	19
485	3	18	3	27	28	5	9
485	4	15	5	16	21	11	14
485	5	13	2	25	26	11	12
485	6	22	15	25	30	18	20
485	7	21	6	22	24	8	10
485	8	24	1	27	30	11	23
485	9	13	4	15	27	7	10
485	10	12	4	17	29	5	6
485	11	22	2	23	28	16	17
485	12	12	7	16	30	8	9
485	13	17	1	18	26	10	14
485	14	4	1	8	19	2	3
485	15	21	3	23	29	13	20
486	1	25	7	24	3	15	11
486	2	28	12	17	5	15	14
486	3	30	11	29	4	21	19
486	4	30	8	25	5	18	16
486	5	21	6	18	3	14	9
486	6	29	9	17	1	16	10
486	7	29	23	27	14	26	24
486	8	28	18	26	13	20	19
486	9	27	10	13	8	12	11
486	10	22	2	19	1	12	3
486	11	30	7	26	6	22	10
486	12	28	4	24	2	9	8
486	13	23	4	20	1	7	5
486	14	27	6	25	2	20	17
486	15	23	15	22	13	21	16
487	1	3	22	19	24	20	5
487	2	1	25	16	26	23	3
487	3	3	21	14	28	18	9
487	4	1	14	7	27	11	6
487	5	2	27	16	28	20	4
487	6	7	21	13	25	15	10
487	7	2	10	8	11	9	5
487	8	8	28	23	29	24	13
487	9	6	20	13	26	17	9
487	10	5	27	17	30	23	15
487	11	7	18	12	22	16	8
487	12	10	26	14	30	24	12
487	13	4	19	17	25	18	11
487	14	1	19	12	29	15	2
487	15	4	29	21	30	22	6
488	1	8	29	5	1	22	2
488	2	16	25	11	6	17	8
488	3	11	26	10	1	18	3
488	4	23	27	12	5	26	6
488	5	20	30	9	2	24	6
488	6	23	28	13	8	24	10
488	7	19	27	14	11	22	13
488	8	21	29	19	4	23	9
488	9	21	25	20	10	22	15
488	10	17	28	14	2	18	4
488	11	21	30	12	1	28	7
488	12	27	30	18	15	29	16
488	13	9	25	7	3	14	5
488	14	16	26	13	4	20	7
488	15	17	24	15	3	19	12
489	1	7	27	20	18	16	3
489	2	12	28	27	25	13	2
489	3	5	22	20	14	11	2
489	4	7	30	26	23	8	5
489	5	13	26	24	22	17	9
489	6	3	28	17	10	8	1
489	7	6	30	21	14	13	1
489	8	12	24	23	20	15	10
489	9	6	29	27	23	9	4
489	10	3	29	26	21	19	2
489	11	9	19	16	15	11	1
489	12	6	19	18	17	12	5
489	13	14	29	25	24	16	8
489	14	7	28	22	21	15	4
489	15	10	30	25	18	11	4
490	1	30	7	23	22	9	8
490	2	24	4	17	11	6	5
490	3	25	5	23	20	15	14
490	4	28	4	27	19	10	9
490	5	26	9	24	21	20	18
490	6	29	8	21	19	16	11
490	7	30	3	28	24	15	12
490	8	29	2	25	22	18	4
490	9	27	3	18	16	14	13
490	10	26	1	15	13	11	7
490	11	29	6	23	13	12	10
490	12	27	8	26	25	17	12
490	13	28	2	20	16	7	6
490	14	30	1	19	17	14	2
490	15	22	1	21	10	5	3
491	1	29	18	4	27	14	15
491	2	30	28	2	29	7	13
491	3	27	21	3	24	9	20
491	4	25	11	3	13	4	5
491	5	30	18	6	21	10	16
491	6	24	16	7	22	11	14
491	7	29	23	1	25	6	22
491	8	26	20	8	25	10	15
491	9	26	18	3	23	7	17
491	10	28	17	5	27	10	12
491	11	26	13	1	16	9	12
491	12	20	17	2	19	6	11
491	13	22	12	2	21	4	8
491	14	28	19	8	23	9	14
491	15	30	19	1	24	5	15
492	1	6	27	26	10	22	28
492	2	13	25	24	17	20	26
492	3	5	21	14	8	12	24
492	4	3	27	18	5	17	29
492	5	1	11	7	2	5	28
492	6	2	18	16	6	14	25
492	7	1	15	9	6	8	20
492	8	3	23	20	11	12	30
492	9	1	16	10	3	4	24
492	10	8	23	22	16	19	29
492	11	4	19	18	9	11	26
492	12	14	28	19	15	17	30
492	13	7	15	13	10	12	29
492	14	2	23	21	9	13	27
492	15	4	25	22	7	21	30
493	1	2	25	19	10	11	15
493	2	8	26	25	14	21	22
493	3	2	28	26	3	16	17
493	4	8	30	27	13	16	19
493	5	3	23	22	4	6	7
493	6	1	19	17	7	9	12
493	7	6	29	24	9	14	15
493	8	3	24	12	5	8	11
493	9	1	30	23	5	14	20
493	10	2	29	27	4	5	18
493	11	6	27	21	10	17	20
493	12	4	30	28	9	11	21
493	13	7	25	24	16	18	20
493	14	10	29	26	12	13	23
493	15	1	28	22	13	15	18
494	1	15	20	3	11	1	7
494	2	18	27	6	17	2	14
494	3	26	28	13	19	3	18
494	4	24	27	10	22	4	11
494	5	22	30	14	19	12	15
494	6	14	25	8	13	5	11
494	7	12	23	2	9	1	8
494	8	21	29	7	18	4	9
494	9	17	24	5	16	3	9
494	10	22	28	6	21	1	16
494	11	24	25	7	23	6	19
494	12	27	29	20	26	12	25
494	13	28	30	8	20	4	17
494	14	21	26	5	15	2	10
494	15	29	30	13	23	10	16
495	1	16	12	8	11	14	25
495	2	21	8	2	3	9	28
495	3	20	10	1	6	14	21
495	4	23	10	4	8	18	29
495	5	18	5	1	2	16	19
495	6	27	12	1	3	13	30
495	7	20	17	3	4	19	25
495	8	15	7	5	6	9	25
495	9	26	17	2	15	23	30
495	10	27	20	15	16	22	29
495	11	27	18	7	11	26	28
495	12	22	13	4	9	14	26
495	13	24	17	7	12	21	29
495	14	23	13	6	11	19	24
495	15	28	22	5	10	24	30
496	1	23	9	27	16	30	2
496	2	22	18	24	19	25	16
496	3	9	4	18	7	29	1
496	4	10	4	20	6	23	3
496	5	17	11	20	13	24	2
496	6	16	7	20	12	26	5
496	7	17	8	22	14	30	4
496	8	12	9	25	10	28	8
496	9	27	11	28	19	29	6
496	10	13	3	14	12	19	1
496	11	18	6	21	8	26	2
496	12	22	11	23	15	26	1
496	13	21	14	24	15	28	7
496	14	21	5	25	17	27	3
496	15	15	10	29	13	30	5
497	1	7	15	22	11	18	30
497	2	1	12	27	11	26	29
497	3	2	19	23	9	20	26
497	4	2	6	21	4	15	24
497	5	10	22	24	14	23	27
497	6	4	18	28	10	20	29
497	7	8	14	25	12	15	28
497	8	3	17	21	8	18	26
497	9	3	13	16	7	14	20
497	10	5	13	27	9	21	30
497	11	1	8	16	2	10	30
497	12	1	5	19	4	7	25
497	13	6	13	19	12	17	22
497	14	9	17	25	16	24	29
497	15	3	6	23	5	11	28
498	1	10	7	23	12	3	9
498	2	10	5	29	21	4	8
498	3	23	14	28	25	11	17
498	4	19	3	22	20	1	15
498	5	24	8	26	25	7	19
498	6	18	5	30	28	1	9
498	7	21	14	27	24	9	20
498	8	14	12	26	15	5	13
498	9	13	6	21	17	1	7
498	10	26	3	29	28	2	16
498	11	16	8	20	18	6	11
498	12	27	19	30	29	6	23
498	13	17	12	27	22	4	16
498	14	15	4	30	24	2	11
498	15	18	10	25	22	2	13
499	1	23	16	20	15	7	28
499	2	26	15	17	6	2	30
499	3	18	9	11	6	4	28
499	4	27	20	22	14	6	29
499	5	23	13	21	8	4	29
499	6	16	4	14	3	1	26
499	7	24	14	19	5	2	28
499	8	22	8	18	3	2	25
499	9	12	10	11	5	3	23
499	10	25	13	24	11	1	30
499	11	22	13	19	12	7	26
499	12	25	15	19	10	9	29
499	13	24	16	17	10	8	27
499	14	20	12	17	9	1	21
499	15	27	18	21	7	5	30
500	1	20	8	16	1	12	21
500	2	28	15	24	5	16	29
500	3	19	10	12	2	11	22
500	4	19	14	17	3	15	27
500	5	22	13	21	5	18	27
500	6	24	3	13	2	7	25
500	7	23	12	15	9	13	26
500	8	23	4	14	1	10	24
500	9	29	10	27	8	25	30
500	10	22	4	20	3	6	28
500	11	21	7	11	4	9	29
500	12	19	5	9	1	6	30
500	13	23	8	18	2	17	28
500	14	25	11	17	6	16	26
500	15	26	14	20	7	18	30
501	1	20	16	1	22	27	19
501	2	15	4	1	18	21	6
501	3	14	7	3	21	29	11
501	4	16	7	2	24	28	10
501	5	22	9	3	23	28	15
501	6	24	21	20	25	30	23
501	7	8	3	1	10	25	5
501	8	22	17	2	26	30	18
501	9	12	7	4	27	30	9
501	10	23	13	5	26	27	14
501	11	17	8	4	24	29	13
501	12	11	6	5	16	17	9
501	13	19	13	11	25	28	18
501	14	20	10	6	26	29	12
501	15	14	8	2	15	19	12
502	1	23	11	7	15	6	8
502	2	30	18	11	20	1	13
502	3	24	12	5	14	3	11
502	4	26	22	15	24	4	20
502	5	27	21	9	25	3	15
502	6	28	18	7	26	3	10
502	7	25	6	2	12	1	4
502	8	30	27	5	28	4	19
502	9	21	17	10	19	6	13
502	10	23	16	9	22	5	13
502	11	28	17	8	22	2	14
502	12	27	17	7	24	1	16
502	13	30	26	21	29	2	23
502	14	29	18	9	19	8	12
502	15	29	20	14	25	10	16
503	1	4	14	3	2	10	26
503	2	14	19	11	8	17	24
503	3	16	20	5	4	17	21
503	4	21	24	13	10	22	29
503	5	7	22	6	5	19	28
503	6	7	13	4	1	11	30
503	7	12	18	10	1	15	19
503	8	14	18	13	6	16	23
503	9	12	26	11	5	25	29
503	10	15	26	9	6	17	27
503	11	15	28	8	3	21	30
503	12	8	23	7	2	9	29
503	13	16	27	2	1	25	28
503	14	18	22	9	3	20	25
503	15	23	27	20	12	24	30
504	1	28	25	5	22	19	16
504	2	30	24	9	17	16	11
504	3	27	26	2	25	24	18
504	4	29	27	5	17	15	6
504	5	30	28	1	18	12	8
504	6	25	20	1	15	7	3
504	7	29	20	4	16	13	8
504	8	19	17	7	14	12	10
504	9	27	23	12	22	21	13
504	10	26	23	4	19	15	9
504	11	28	13	2	10	9	3
504	12	30	26	5	21	20	14
504	13	29	23	3	18	14	11
504	14	24	21	1	10	6	4
504	15	22	11	2	8	7	6
505	1	7	26	21	1	5	13
505	2	14	29	23	11	13	22
505	3	17	28	23	3	7	19
505	4	10	22	21	6	9	15
505	5	13	30	27	3	6	20
505	6	15	30	18	2	11	17
505	7	20	26	25	14	18	24
505	8	19	29	27	8	10	24
505	9	4	24	11	1	3	9
505	10	8	17	16	5	6	14
505	11	9	29	20	2	7	12
505	12	15	28	27	4	5	25
505	13	19	30	25	12	16	21
505	14	12	28	22	1	8	18
505	15	10	26	23	2	4	16
506	1	29	28	1	18	13	21
506	2	24	23	13	17	16	19
506	3	30	22	1	15	3	20
506	4	28	27	5	23	20	26
506	5	26	24	6	21	10	22
506	6	30	27	6	18	7	19
506	7	27	21	2	11	4	12
506	8	18	16	2	8	3	14
506	9	29	24	3	7	4	9
506	10	28	19	8	12	10	15
506	11	29	25	2	17	10	20
506	12	30	26	8	11	9	17
506	13	25	23	1	11	7	14
506	14	22	14	5	12	9	13
506	15	25	16	4	6	5	15
507	1	8	7	5	28	9	30
507	2	9	3	1	21	17	25
507	3	12	11	10	17	16	28
507	4	23	19	14	26	25	29
507	5	12	4	1	18	14	27
507	6	14	13	3	16	15	30
507	7	11	5	4	22	21	29
507	8	10	5	3	19	18	20
507	9	18	11	6	24	23	30
507	10	13	10	8	26	22	27
507	11	12	9	2	24	20	26
507	12	16	7	2	23	21	27
507	13	13	6	1	28	20	29
507	14	17	15	7	22	19	24
507	15	6	4	2	15	8	25
508	1	23	16	25	26	29	21
508	2	9	3	14	18	29	5
508	3	11	5	16	19	20	10
508	4	10	6	18	24	28	8
508	5	20	2	24	26	30	14
508	6	15	7	19	26	28	13
508	7	8	1	14	17	25	7
508	8	10	2	22	25	27	4
508	9	16	3	17	28	30	4
508	10	5	1	6	15	23	2
508	11	17	6	19	21	27	9
508	12	12	7	24	27	29	11
508	13	18	12	21	22	30	15
508	14	9	1	12	13	20	4
508	15	11	3	13	22	23	8
509	1	8	12	10	28	27	16
509	2	1	13	8	25	20	17
509	3	6	18	11	24	21	20
509	4	2	14	3	29	26	20
509	5	2	9	8	30	21	15
509	6	9	13	10	22	18	14
509	7	2	17	4	27	24	23
509	8	5	7	6	28	23	13
509	9	4	12	7	30	29	18
509	10	11	19	15	29	28	25
509	11	5	16	15	26	24	22
509	12	3	5	4	25	21	10
509	13	1	12	3	23	22	19
509	14	6	16	14	30	19	17
509	15	1	9	7	27	26	11
510	1	26	28	20	24	25	17
510	2	28	29	3	11	14	2
510	3	18	19	4	7	17	2
510	4	19	26	6	10	14	5
510	5	27	30	11	15	17	1
510	6	20	30	12	14	18	9
510	7	24	27	6	8	22	2
510	8	24	30	7	13	23	5
510	9	21	28	13	16	19	1
510	10	18	21	5	8	15	3
510	11	12	25	4	8	10	1
510	12	16	22	9	10	11	7
510	13	26	27	12	16	23	3
510	14	25	29	9	13	15	6
510	15	23	29	20	21	22	4
511	1	28	17	3	1	14	22
511	2	23	10	6	3	9	21
511	3	29	18	7	4	12	23
511	4	29	26	10	5	25	28
511	5	30	20	10	8	19	24
511	6	30	14	9	2	12	27
511	7	29	17	15	2	16	20
511	8	25	11	7	1	9	20
511	9	27	21	8	4	17	26
511	10	26	22	13	12	15	24
511	11	19	13	4	1	6	16
511	12	25	21	18	2	19	22
511	13	15	8	6	5	7	14
511	14	30	13	5	3	11	18
511	15	28	24	16	11	23	27
512	1	16	21	4	3	27	15
512	2	11	20	5	3	22	10
512	3	13	25	8	4	26	9
512	4	7	23	5	4	24	6
512	5	19	28	13	11	29	15
512	6	22	25	16	2	30	17
512	7	21	24	14	13	30	20
512	8	12	25	7	1	28	10
512	9	24	27	17	12	29	18
512	10	14	15	8	6	17	10
512	11	21	22	12	8	23	19
512	12	23	26	2	1	29	3
512	13	11	14	7	2	27	9
512	14	18	19	5	1	30	9
512	15	20	26	16	6	28	18
513	1	30	21	26	10	17	4
513	2	19	13	16	4	6	2
513	3	28	24	27	8	12	4
513	4	28	22	23	3	14	2
513	5	30	9	25	5	6	3
513	6	29	13	22	7	10	1
513	7	23	16	21	7	12	5
513	8	27	15	21	2	9	1
513	9	30	22	24	18	20	15
513	10	18	14	17	6	8	1
513	11	29	19	26	12	15	3
513	12	26	14	24	11	13	5
513	13	20	11	19	8	9	7
513	14	29	25	28	17	20	16
513	15	27	23	25	11	18	10
514	1	29	23	19	28	16	3
514	2	29	14	11	21	10	9
514	3	30	19	18	24	15	6
514	4	26	12	9	18	7	3
514	5	27	20	18	25	11	4
514	6	23	12	11	22	6	1
514	7	29	17	15	27	13	12
514	8	25	16	14	17	6	2
514	9	28	22	20	26	13	2
514	10	28	21	15	25	8	7
514	11	30	26	14	27	8	5
514	12	24	17	10	22	5	3
514	13	21	13	5	19	4	1
514	14	30	10	7	23	4	2
514	15	24	16	9	20	8	1
515	1	26	25	28	12	3	10
515	2	22	17	24	15	3	14
515	3	28	16	30	13	5	6
515	4	22	21	25	9	4	5
515	5	19	18	26	14	5	11
515	6	19	7	21	6	1	3
515	7	26	16	27	15	1	2
515	8	27	23	30	14	4	7
515	9	13	12	24	9	2	7
515	10	20	15	29	11	6	9
515	11	23	21	29	18	2	10
515	12	29	19	30	17	8	12
515	13	25	20	27	18	13	17
515	14	23	22	28	20	1	8
515	15	16	11	24	10	4	8
516	1	1	25	23	3	10	21
516	2	10	26	22	11	13	17
516	3	6	25	22	9	12	19
516	4	8	29	28	9	16	23
516	5	2	24	20	11	16	19
516	6	5	28	25	11	14	15
516	7	2	23	22	4	5	7
516	8	2	30	21	8	12	13
516	9	3	24	18	5	6	8
516	10	4	29	27	10	18	19
516	11	7	30	26	9	15	18
516	12	3	29	20	12	15	17
516	13	6	27	26	14	16	21
516	14	1	30	24	4	14	17
516	15	1	28	27	7	13	20
517	1	27	22	29	2	21	20
517	2	26	23	30	3	14	6
517	3	21	19	25	9	15	14
517	4	22	18	28	10	14	13
517	5	25	20	26	4	17	10
517	6	16	15	22	3	12	8
517	7	28	19	30	2	11	5
517	8	12	9	28	1	7	4
517	9	19	17	29	6	8	7
517	10	23	21	24	4	16	5
517	11	27	17	30	1	16	13
517	12	15	10	24	1	6	2
517	13	26	18	27	5	9	8
517	14	20	18	24	3	11	7
517	15	25	23	29	11	13	12
518	1	21	27	22	9	20	3
518	2	18	27	23	10	11	4
518	3	22	28	26	15	16	10
518	4	23	28	24	8	13	5
518	5	8	20	19	4	6	1
518	6	18	30	22	13	17	1
518	7	12	15	13	7	9	4
518	8	17	26	19	5	9	2
518	9	17	29	23	7	14	3
518	10	16	25	18	5	6	3
518	11	21	26	24	11	14	1
518	12	24	30	25	10	19	7
518	13	20	29	25	11	15	2
518	14	21	30	29	12	16	8
518	15	14	28	27	6	12	2
519	1	28	30	7	17	18	1
519	2	14	16	5	8	13	4
519	3	26	28	19	21	25	5
519	4	26	30	16	20	23	10
519	5	23	29	15	19	22	2
519	6	22	28	8	9	12	6
519	7	26	29	11	18	24	8
519	8	21	24	7	14	15	3
519	9	23	27	11	14	17	9
519	10	20	25	6	13	15	1
519	11	16	19	3	11	12	1
519	12	27	30	12	13	24	2
519	13	27	29	6	7	10	5
519	14	20	21	4	9	18	2
519	15	22	25	4	10	17	3
520	1	29	21	27	1	28	10
520	2	24	12	14	1	22	7
520	3	29	13	17	4	23	5
520	4	26	19	24	13	25	18
520	5	30	8	19	3	29	7
520	6	28	16	17	6	22	15
520	7	20	3	13	1	16	2
520	8	27	15	20	8	26	9
520	9	27	14	16	4	19	11
520	10	25	21	22	3	23	9
520	11	18	10	11	7	17	9
520	12	23	8	14	2	18	6
520	13	30	12	21	4	26	6
520	14	30	10	15	2	24	5
520	15	28	12	20	5	25	11
521	1	17	19	6	4	30	18
521	2	16	21	10	5	26	17
521	3	20	26	14	2	30	24
521	4	11	22	10	4	23	14
521	5	13	26	12	8	29	23
521	6	13	22	3	1	24	17
521	7	6	11	5	2	12	7
521	8	20	27	16	7	28	22
521	9	15	20	10	9	29	18
521	10	13	25	9	6	28	14
521	11	11	21	8	3	28	18
521	12	21	25	19	7	29	24
521	13	12	16	4	1	25	15
521	14	8	27	5	1	30	9
521	15	15	23	3	2	27	19
522	1	5	14	28	24	4	19
522	2	8	13	25	20	4	16
522	3	6	7	26	18	5	16
522	4	14	18	29	27	8	22
522	5	7	15	29	28	3	25
522	6	2	3	24	9	1	8
522	7	15	18	30	24	10	21
522	8	15	16	27	23	9	17
522	9	10	13	26	23	3	19
522	10	6	10	25	22	1	12
522	11	6	14	23	21	2	20
522	12	17	19	30	29	12	20
522	13	9	11	30	22	5	13
522	14	4	7	21	17	1	11
522	15	11	12	28	27	2	26
523	1	21	27	19	20	10	6
523	2	9	18	5	6	4	3
523	3	20	29	15	17	13	11
523	4	25	28	12	20	5	1
523	5	16	26	14	15	10	4
523	6	28	30	22	23	21	14
523	7	17	23	10	12	3	2
523	8	26	27	17	22	9	7
523	9	16	21	12	13	9	8
523	10	29	30	19	25	8	4
523	11	27	30	18	24	13	1
523	12	24	26	11	23	8	5
523	13	28	29	16	18	7	2
523	14	24	25	15	22	6	2
523	15	14	19	7	11	3	1
524	1	16	6	17	19	8	20
524	2	17	7	21	25	9	28
524	3	20	4	21	23	10	29
524	4	13	11	23	25	12	27
524	5	16	3	18	21	12	24
524	6	13	3	14	15	5	17
524	7	13	4	22	24	6	26
524	8	8	1	11	24	5	28
524	9	12	1	22	29	9	30
524	10	8	2	15	25	4	30
524	11	14	2	18	19	11	29
524	12	19	3	23	26	7	30
524	13	9	2	10	16	5	26
524	14	7	1	10	14	6	27
524	15	20	15	22	27	18	28
525	1	20	29	17	24	12	7
525	2	21	30	16	24	13	1
525	3	16	28	14	25	12	4
525	4	24	28	22	27	18	9
525	5	18	25	13	23	10	7
525	6	7	27	4	8	3	2
525	7	21	25	15	22	8	6
525	8	19	21	18	20	11	3
525	9	16	26	15	20	9	2
525	10	10	19	6	12	2	1
525	11	14	29	5	22	3	1
525	12	10	30	9	11	5	4
525	13	19	28	17	23	15	5
525	14	14	26	13	17	11	8
525	15	27	30	26	29	23	6
526	1	7	24	17	18	21	11
526	2	8	29	24	26	27	20
526	3	4	25	12	15	18	8
526	4	6	30	13	16	17	12
526	5	1	20	6	18	19	3
526	6	3	26	13	14	21	4
526	7	1	28	17	22	27	15
526	8	7	30	10	15	26	9
526	9	2	30	20	23	28	14
526	10	2	24	9	12	19	5
526	11	4	29	6	7	28	5
526	12	5	23	16	21	22	8
526	13	1	25	11	13	23	9
526	14	2	27	10	11	16	3
526	15	10	29	19	22	25	14
527	1	29	14	10	22	9	2
527	2	28	14	6	24	4	1
527	3	25	13	11	19	10	4
527	4	30	25	17	28	9	7
527	5	27	24	16	25	12	8
527	6	30	20	19	23	15	1
527	7	20	12	10	18	7	3
527	8	29	15	12	28	11	5
527	9	29	18	17	26	16	1
527	10	24	21	11	23	7	2
527	11	27	18	13	23	9	6
527	12	22	20	16	21	6	5
527	13	30	13	8	26	5	2
527	14	27	22	15	26	4	3
527	15	21	17	14	19	8	3
528	1	1	20	23	7	4	6
528	2	5	22	27	19	8	17
528	3	13	29	30	28	21	25
528	4	2	23	30	19	10	16
528	5	3	21	27	18	7	14
528	6	3	25	26	17	4	16
528	7	1	26	29	24	5	11
528	8	7	24	25	12	8	10
528	9	5	18	23	15	12	13
528	10	1	27	28	15	2	9
528	11	6	26	30	18	8	9
528	12	9	20	29	17	10	14
528	13	6	21	22	16	11	15
528	14	2	22	24	20	3	13
528	15	4	19	28	14	11	12
529	1	18	2	9	7	15	8
529	2	29	6	17	7	21	11
529	3	30	3	12	6	28	8
529	4	26	4	13	9	19	11
529	5	25	11	20	16	24	18
529	6	28	2	21	4	23	16
529	7	27	3	23	14	26	18
529	8	30	1	27	9	29	24
529	9	30	2	22	10	25	13
529	10	26	1	10	5	16	6
529	11	22	1	14	4	17	12
529	12	29	10	20	12	23	15
529	13	24	5	14	8	21	13
529	14	22	3	19	5	20	7
529	15	28	15	25	17	27	19
530	1	18	26	21	28	29	7
530	2	5	18	11	23	24	2
530	3	10	19	17	28	30	4
530	4	11	16	14	19	26	8
530	5	3	8	4	25	29	2
530	6	6	15	13	16	30	2
530	7	12	20	18	27	30	3
530	8	4	11	9	12	22	1
530	9	13	23	17	26	27	1
530	10	6	9	7	19	20	5
530	11	14	21	20	22	25	13
530	12	8	22	15	27	28	5
530	13	12	17	14	24	29	6
530	14	7	15	10	24	25	1
530	15	9	16	10	21	23	3
531	1	4	23	11	27	29	18
531	2	6	19	8	24	30	14
531	3	1	12	9	17	24	11
531	4	3	20	15	21	22	17
531	5	2	14	10	22	29	13
531	6	6	16	10	21	25	11
531	7	7	25	13	27	30	17
531	8	2	24	5	27	28	20
531	9	6	18	7	22	26	9
531	10	1	8	3	10	18	5
531	11	8	15	9	23	28	13
531	12	2	21	12	23	26	19
531	13	1	20	4	25	26	14
531	14	3	28	12	29	30	16
531	15	4	15	5	16	19	7
532	1	28	11	9	19	5	3
532	2	26	18	14	23	11	6
532	3	25	14	12	21	10	4
532	4	30	20	17	27	6	1
532	5	29	16	14	19	7	1
532	6	16	13	12	15	6	3
532	7	26	7	4	17	3	2
532	8	26	22	21	24	20	19
532	9	29	21	15	27	5	2
532	10	30	22	12	23	8	5
532	11	29	20	13	23	10	9
532	12	28	17	16	24	10	8
532	13	28	18	15	22	4	1
532	14	27	18	9	25	8	7
532	15	30	24	13	25	11	2
533	1	11	5	23	12	14	7
533	2	17	1	26	22	24	10
533	3	10	6	30	25	28	9
533	4	21	12	30	26	29	16
533	5	22	11	29	25	27	19
533	6	6	1	27	8	13	5
533	7	8	4	26	9	18	7
533	8	15	1	29	20	23	9
533	9	16	2	28	20	24	5
533	10	17	12	28	18	19	13
533	11	6	3	24	11	21	4
533	12	14	4	22	15	16	13
533	13	18	2	27	21	23	10
533	14	14	3	30	19	20	8
533	15	7	2	25	15	17	3
534	1	23	26	18	28	17	19
534	2	13	24	3	29	2	9
534	3	23	24	8	30	4	15
534	4	25	26	5	30	3	6
534	5	15	22	7	27	6	14
534	6	18	21	9	25	7	11
534	7	14	19	12	25	4	13
534	8	27	29	20	30	19	21
534	9	11	17	6	24	1	10
534	10	20	22	4	28	2	10
534	11	16	20	13	26	11	15
534	12	14	21	3	28	1	8
534	13	16	17	9	22	8	12
534	14	16	18	2	27	1	5
534	15	12	23	7	29	5	10
535	1	2	29	26	27	23	14
535	2	6	30	16	27	15	7
535	3	5	23	12	17	8	7
535	4	13	30	24	29	19	17
535	5	3	28	21	27	12	9
535	6	1	21	19	20	16	2
535	7	2	18	12	13	11	4
535	8	9	25	15	22	14	13
535	9	1	26	11	15	10	5
535	10	3	26	24	25	20	8
535	11	4	30	22	28	20	5
535	12	4	24	16	23	10	9
535	13	6	28	14	19	11	8
535	14	1	29	18	22	7	3
535	15	6	25	18	21	17	10
536	1	11	24	18	12	26	22
536	2	3	19	16	6	27	17
536	3	2	19	9	7	30	11
536	4	9	16	13	12	28	14
536	5	4	27	18	14	30	25
536	6	2	22	8	5	27	15
536	7	1	20	11	8	21	16
536	8	1	24	7	3	25	23
536	9	3	22	13	4	29	21
536	10	5	13	7	6	26	10
536	11	4	23	10	8	28	19
536	12	10	20	15	12	25	17
536	13	1	18	9	6	29	15
536	14	2	26	20	14	29	23
536	15	5	28	21	17	30	24
537	1	12	15	19	18	27	6
537	2	7	16	25	18	28	3
537	3	7	14	23	20	30	2
537	4	4	5	17	6	23	1
537	5	9	10	22	12	23	3
537	6	3	15	21	20	26	1
537	7	7	13	24	22	27	1
537	8	11	12	20	16	29	4
537	9	17	19	25	21	30	10
537	10	8	9	29	24	30	6
537	11	14	15	28	17	29	13
537	12	10	11	26	24	28	5
537	13	5	9	16	13	19	2
537	14	4	8	26	25	27	2
537	15	11	14	21	18	22	8
538	1	27	30	6	21	17	8
538	2	26	27	7	16	14	11
538	3	22	29	6	20	11	10
538	4	17	19	1	16	5	4
538	5	25	29	1	18	13	7
538	6	23	25	3	10	8	4
538	7	27	28	1	23	22	12
538	8	26	28	2	25	21	15
538	9	22	24	9	21	19	18
538	10	19	30	2	13	11	3
538	11	18	20	5	15	14	8
538	12	9	28	3	7	6	5
538	13	24	30	10	16	15	12
538	14	24	29	2	23	17	14
538	15	20	26	4	13	12	9
539	1	25	10	19	9	20	11
539	2	29	14	21	5	22	18
539	3	30	4	10	3	28	5
539	4	22	8	15	2	16	9
539	5	30	11	26	7	29	23
539	6	25	7	14	3	15	12
539	7	29	6	16	1	24	10
539	8	30	13	20	2	24	14
539	9	27	2	25	1	26	4
539	10	23	15	18	6	20	17
539	11	23	8	19	4	21	13
539	12	17	5	11	1	12	8
539	13	27	9	21	3	24	17
539	14	28	7	22	6	27	19
539	15	28	13	18	12	26	16
540	1	30	18	28	2	20	15
540	2	27	19	24	8	22	15
540	3	26	5	19	2	11	3
540	4	24	7	14	2	9	6
540	5	28	21	27	1	25	6
540	6	29	8	17	1	11	7
540	7	28	14	23	3	17	12
540	8	22	16	21	3	20	9
540	9	24	16	18	4	17	10
540	10	30	11	25	4	13	9
540	11	30	26	29	12	27	16
540	12	25	10	22	5	12	7
540	13	29	6	23	4	15	5
540	14	26	14	21	8	18	13
540	15	23	13	20	1	19	10
